dump_id,symbol,start_ts,end_ts,pct_chg,vol_mult,dump_type,split
943,PLAYUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,32.2852,65.0825,fast,train
944,PLAYUSDT,2025-11-25 16:00:00+00:00,2025-11-25 17:00:00+00:00,10.6331,20.8361,fast,test
945,PLAYUSDT,2026-01-29 11:00:00+00:00,2026-01-29 12:00:00+00:00,14.8109,148.7079,fast,test
946,PLAYUSDT,2026-02-12 12:00:00+00:00,2026-02-12 13:00:00+00:00,13.1317,14.3544,fast,test
947,PLAYUSDT,2026-02-13 14:00:00+00:00,2026-02-13 15:00:00+00:00,17.1609,28.8573,fast,test
948,PLAYUSDT,2026-02-15 11:00:00+00:00,2026-02-15 12:00:00+00:00,16.9587,40.6261,fast,test
949,PLAYUSDT,2026-03-03 13:00:00+00:00,2026-03-03 14:00:00+00:00,10.8825,7.2057,fast,test
950,PLAYUSDT,2026-03-12 07:00:00+00:00,2026-03-12 08:00:00+00:00,13.056,23.262,fast,test
951,PLAYUSDT,2026-03-20 09:00:00+00:00,2026-03-20 10:00:00+00:00,19.281,26.056,fast,test
952,PLAYUSDT,2026-03-28 19:00:00+00:00,2026-03-28 20:00:00+00:00,10.3047,4.741,fast,test
953,PLAYUSDT,2026-04-15 19:00:00+00:00,2026-04-15 20:00:00+00:00,15.1355,60.7761,fast,test
954,PLAYUSDT,2026-04-16 08:00:00+00:00,2026-04-16 09:00:00+00:00,15.0227,16.1953,fast,test
955,PLAYUSDT,2026-04-25 01:00:00+00:00,2026-04-25 02:00:00+00:00,19.6719,10.5855,fast,test
956,PLAYUSDT,2026-05-02 05:00:00+00:00,2026-05-02 06:00:00+00:00,15.3468,12.4885,fast,test
957,PLAYUSDT,2026-05-06 23:00:00+00:00,2026-05-07 00:00:00+00:00,18.944,35.624,fast,test
958,PLAYUSDT,2026-05-07 05:00:00+00:00,2026-05-07 06:00:00+00:00,15.4066,12.6273,fast,test
959,PLAYUSDT,2026-05-07 08:00:00+00:00,2026-05-07 09:00:00+00:00,12.5947,24.5402,fast,test
960,PLAYUSDT,2026-05-09 11:00:00+00:00,2026-05-09 12:00:00+00:00,10.9184,59.7518,fast,test
961,PLAYUSDT,2026-05-15 11:00:00+00:00,2026-05-15 12:00:00+00:00,17.7629,39.0844,fast,test
962,PLAYUSDT,2026-05-20 14:00:00+00:00,2026-05-20 15:00:00+00:00,14.5415,88.9047,fast,test
963,PLAYUSDT,2026-05-20 19:00:00+00:00,2026-05-20 20:00:00+00:00,10.6448,24.5312,fast,test
964,PLAYUSDT,2026-05-21 00:00:00+00:00,2026-05-21 01:00:00+00:00,10.3621,19.093,fast,test
965,PLAYUSDT,2026-05-22 03:00:00+00:00,2026-05-22 04:00:00+00:00,17.5375,24.2076,fast,test
966,PLAYUSDT,2026-05-22 13:00:00+00:00,2026-05-22 14:00:00+00:00,12.9678,14.7595,fast,test
967,PLAYUSDT,2026-05-23 07:00:00+00:00,2026-05-23 08:00:00+00:00,13.3238,15.5645,fast,test
968,PLAYUSDT,2026-05-27 12:00:00+00:00,2026-05-27 13:00:00+00:00,12.3318,33.0775,fast,test
969,PUMPUSDT,2025-07-12 23:00:00+00:00,2025-07-13 15:00:00+00:00,16.0501,3.0146,standard,train
970,PUMPUSDT,2025-07-14 09:00:00+00:00,2025-07-14 20:00:00+00:00,17.0557,5.5526,standard,train
971,PUMPUSDT,2025-07-17 16:00:00+00:00,2025-07-18 14:00:00+00:00,24.0675,2.4445,standard,train
972,PUMPUSDT,2025-07-23 18:00:00+00:00,2025-07-24 16:00:00+00:00,29.1583,2.2049,standard,train
973,PUMPUSDT,2025-07-31 08:00:00+00:00,2025-07-31 23:00:00+00:00,22.0392,2.3332,standard,train
974,PUMPUSDT,2025-10-10 01:00:00+00:00,2025-10-11 01:00:00+00:00,31.8435,2.0766,standard,train
975,PUMPUSDT,2025-11-17 03:00:00+00:00,2025-11-18 01:00:00+00:00,16.2838,2.0766,standard,test
976,PUMPUSDT,2025-11-20 12:00:00+00:00,2025-11-21 11:00:00+00:00,16.5725,2.0815,standard,test
977,PUMPUSDT,2026-02-05 09:00:00+00:00,2026-02-06 00:00:00+00:00,18.5477,2.5419,standard,test
978,PUMPUSDT,2025-07-23 19:00:00+00:00,2025-07-23 20:00:00+00:00,13.9211,10.77,fast,train
979,PUMPUSDT,2025-10-10 19:00:00+00:00,2025-10-10 20:00:00+00:00,11.8751,2.491,fast,train
980,RENDERUSDT,2024-08-04 12:00:00+00:00,2024-08-05 12:00:00+00:00,27.771,6.7661,standard,train
981,RENDERUSDT,2024-10-01 12:00:00+00:00,2024-10-02 12:00:00+00:00,15.1849,2.4725,standard,train
982,RENDERUSDT,2024-12-19 11:00:00+00:00,2024-12-20 11:00:00+00:00,23.7379,2.028,standard,train
983,RENDERUSDT,2025-01-26 13:00:00+00:00,2025-01-27 11:00:00+00:00,16.8267,2.1131,standard,train
984,RENDERUSDT,2025-02-02 01:00:00+00:00,2025-02-03 01:00:00+00:00,29.9119,3.4397,standard,train
985,RENDERUSDT,2025-03-03 13:00:00+00:00,2025-03-04 13:00:00+00:00,20.4626,2.9152,standard,train
986,RENDERUSDT,2025-03-10 11:00:00+00:00,2025-03-11 00:00:00+00:00,17.4411,3.7507,standard,train
987,RENDERUSDT,2025-04-02 16:00:00+00:00,2025-04-03 12:00:00+00:00,17.5827,2.7387,standard,train
988,RENDERUSDT,2025-04-06 06:00:00+00:00,2025-04-07 06:00:00+00:00,18.2258,2.9261,standard,train
989,RENDERUSDT,2025-10-10 12:00:00+00:00,2025-10-10 21:00:00+00:00,40.8502,12.6101,standard,train
990,RENDERUSDT,2025-11-07 18:00:00+00:00,2025-11-08 16:00:00+00:00,15.2409,3.9538,standard,test
991,RENDERUSDT,2025-11-20 12:00:00+00:00,2025-11-21 11:00:00+00:00,19.725,2.4163,standard,test
992,RENDERUSDT,2026-02-04 23:00:00+00:00,2026-02-05 23:00:00+00:00,16.9323,2.1263,standard,test
993,RENDERUSDT,2024-12-05 03:00:00+00:00,2024-12-05 04:00:00+00:00,10.847,23.8565,fast,train
994,RENDERUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,14.0315,15.7614,fast,train
995,RENDERUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,29.3228,84.2647,fast,train
996,RIFUSDT,2024-06-07 11:00:00+00:00,2024-06-08 11:00:00+00:00,17.3696,2.4044,standard,train
997,RIFUSDT,2024-06-15 06:00:00+00:00,2024-06-15 20:00:00+00:00,17.7027,26.869,standard,train
998,RIFUSDT,2024-07-04 04:00:00+00:00,2024-07-05 02:00:00+00:00,24.2725,3.3078,standard,train
999,RIFUSDT,2024-07-31 13:00:00+00:00,2024-08-01 08:00:00+00:00,19.5882,47.1622,standard,train
1000,RIFUSDT,2024-08-04 12:00:00+00:00,2024-08-05 12:00:00+00:00,32.562,12.7773,standard,train
1001,RIFUSDT,2024-11-12 08:00:00+00:00,2024-11-13 05:00:00+00:00,15.4881,2.9358,standard,train
1002,RIFUSDT,2024-12-09 18:00:00+00:00,2024-12-10 17:00:00+00:00,23.4575,2.2101,standard,train
1003,RIFUSDT,2025-01-19 02:00:00+00:00,2025-01-20 00:00:00+00:00,15.0429,2.6701,standard,train
1004,RIFUSDT,2025-02-02 08:00:00+00:00,2025-02-03 04:00:00+00:00,30.701,5.1734,standard,train
1005,RIFUSDT,2025-03-03 13:00:00+00:00,2025-03-04 13:00:00+00:00,16.9988,2.2005,standard,train
1006,RIFUSDT,2025-04-06 08:00:00+00:00,2025-04-07 06:00:00+00:00,17.0547,3.6224,standard,train
1007,RIFUSDT,2025-10-10 13:00:00+00:00,2025-10-11 07:00:00+00:00,17.9567,7.0382,standard,train
1008,RIFUSDT,2026-02-07 06:00:00+00:00,2026-02-08 06:00:00+00:00,15.2272,2.4305,standard,test
1009,RIFUSDT,2026-02-11 18:00:00+00:00,2026-02-12 18:00:00+00:00,15.1358,2.3146,standard,test
1010,RIFUSDT,2026-03-25 20:00:00+00:00,2026-03-26 16:00:00+00:00,15.5863,2.5825,standard,test
1011,RIFUSDT,2026-04-15 16:00:00+00:00,2026-04-16 16:00:00+00:00,17.6518,6.3084,standard,test
1012,RIFUSDT,2026-04-21 00:00:00+00:00,2026-04-21 15:00:00+00:00,15.0889,3.2174,standard,test
1013,RIFUSDT,2026-05-22 02:00:00+00:00,2026-05-23 02:00:00+00:00,35.7321,21.0254,standard,test
1014,RIFUSDT,2024-06-07 17:00:00+00:00,2024-06-07 18:00:00+00:00,10.2531,20.6922,fast,train
1015,RIFUSDT,2024-07-31 13:00:00+00:00,2024-07-31 14:00:00+00:00,11.6496,172.6847,fast,train
1016,RIFUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,10.5073,12.3185,fast,train
1017,RIFUSDT,2026-04-21 00:00:00+00:00,2026-04-21 01:00:00+00:00,10.0248,29.097,fast,test
1018,RIVERUSDT,2025-10-21 16:00:00+00:00,2025-10-22 05:00:00+00:00,34.77,3.1474,standard,train
1019,RIVERUSDT,2025-11-14 05:00:00+00:00,2025-11-15 05:00:00+00:00,47.8093,3.2845,standard,test
1020,RIVERUSDT,2025-11-15 16:00:00+00:00,2025-11-16 13:00:00+00:00,20.7811,2.074,standard,test
1021,RIVERUSDT,2025-11-28 22:00:00+00:00,2025-11-29 22:00:00+00:00,20.1533,10.5229,standard,test
1022,RIVERUSDT,2025-12-12 10:00:00+00:00,2025-12-12 20:00:00+00:00,22.0208,4.4545,standard,test
1023,RIVERUSDT,2025-12-16 08:00:00+00:00,2025-12-17 08:00:00+00:00,50.9815,12.1373,standard,test
1024,RIVERUSDT,2025-12-24 02:00:00+00:00,2025-12-24 19:00:00+00:00,36.4734,3.701,standard,test
1025,RIVERUSDT,2025-12-29 13:00:00+00:00,2025-12-30 07:00:00+00:00,28.5788,3.0866,standard,test
1026,RIVERUSDT,2025-12-31 21:00:00+00:00,2026-01-01 05:00:00+00:00,33.5328,12.7891,standard,test
1027,RIVERUSDT,2026-01-02 01:00:00+00:00,2026-01-02 05:00:00+00:00,19.4163,9.611,standard,test
1028,RIVERUSDT,2026-01-03 00:00:00+00:00,2026-01-03 23:00:00+00:00,28.8944,4.8744,standard,test
1029,RIVERUSDT,2026-01-05 17:00:00+00:00,2026-01-06 03:00:00+00:00,22.523,6.8162,standard,test
1030,RIVERUSDT,2026-01-06 16:00:00+00:00,2026-01-07 16:00:00+00:00,25.1536,2.7027,standard,test
1031,RIVERUSDT,2026-01-14 14:00:00+00:00,2026-01-15 08:00:00+00:00,33.0249,2.0451,standard,test
1032,RIVERUSDT,2026-01-31 21:00:00+00:00,2026-02-01 21:00:00+00:00,60.7221,2.7962,standard,test
1033,RIVERUSDT,2026-02-02 13:00:00+00:00,2026-02-03 13:00:00+00:00,42.1667,2.203,standard,test
1034,RIVERUSDT,2026-02-17 12:00:00+00:00,2026-02-18 08:00:00+00:00,30.4525,2.1082,standard,test
1035,RIVERUSDT,2025-10-21 16:00:00+00:00,2025-10-21 17:00:00+00:00,13.9384,10.4183,fast,train
1036,RIVERUSDT,2025-11-14 14:00:00+00:00,2025-11-14 15:00:00+00:00,12.6184,5.5047,fast,test
1037,RIVERUSDT,2025-11-28 22:00:00+00:00,2025-11-28 23:00:00+00:00,18.9811,79.036,fast,test
1038,RIVERUSDT,2025-11-29 02:00:00+00:00,2025-11-29 03:00:00+00:00,11.0925,15.673,fast,test
1039,RIVERUSDT,2025-11-30 15:00:00+00:00,2025-11-30 16:00:00+00:00,10.7466,27.9432,fast,test
1040,RIVERUSDT,2025-12-12 18:00:00+00:00,2025-12-12 19:00:00+00:00,10.163,5.6694,fast,test
1041,RIVERUSDT,2025-12-14 06:00:00+00:00,2025-12-14 07:00:00+00:00,14.3069,9.2332,fast,test
1042,RIVERUSDT,2025-12-15 06:00:00+00:00,2025-12-15 07:00:00+00:00,13.4937,8.652,fast,test
1043,RIVERUSDT,2025-12-17 06:00:00+00:00,2025-12-17 07:00:00+00:00,12.3035,43.9748,fast,test
1044,RIVERUSDT,2025-12-17 16:00:00+00:00,2025-12-17 17:00:00+00:00,10.568,47.0028,fast,test
1045,RIVERUSDT,2025-12-18 11:00:00+00:00,2025-12-18 12:00:00+00:00,10.5919,36.5036,fast,test
1046,RIVERUSDT,2025-12-20 15:00:00+00:00,2025-12-20 16:00:00+00:00,10.2716,24.2014,fast,test
1047,RIVERUSDT,2026-01-01 04:00:00+00:00,2026-01-01 05:00:00+00:00,18.6189,16.5037,fast,test
1048,RIVERUSDT,2026-01-04 10:00:00+00:00,2026-01-04 11:00:00+00:00,14.073,9.3749,fast,test
1049,RIVERUSDT,2026-01-05 17:00:00+00:00,2026-01-05 18:00:00+00:00,15.9806,25.7499,fast,test
1050,RIVERUSDT,2026-01-06 16:00:00+00:00,2026-01-06 17:00:00+00:00,10.7086,7.8371,fast,test
1051,RIVERUSDT,2026-01-14 19:00:00+00:00,2026-01-14 20:00:00+00:00,10.7255,3.3993,fast,test
1052,RIVERUSDT,2026-01-14 22:00:00+00:00,2026-01-14 23:00:00+00:00,13.3845,2.2315,fast,test
1053,RIVERUSDT,2026-01-16 09:00:00+00:00,2026-01-16 10:00:00+00:00,14.7994,4.5813,fast,test
1054,RIVERUSDT,2026-01-23 14:00:00+00:00,2026-01-23 15:00:00+00:00,12.7377,2.0674,fast,test
1055,RIVERUSDT,2026-02-01 05:00:00+00:00,2026-02-01 06:00:00+00:00,15.8965,3.792,fast,test
1056,RIVERUSDT,2026-02-01 11:00:00+00:00,2026-02-01 12:00:00+00:00,13.3799,7.7396,fast,test
1057,RIVERUSDT,2026-02-01 17:00:00+00:00,2026-02-01 18:00:00+00:00,14.3013,3.2075,fast,test
1058,RIVERUSDT,2026-02-01 19:00:00+00:00,2026-02-01 20:00:00+00:00,14.3599,3.6606,fast,test
1059,RIVERUSDT,2026-02-02 16:00:00+00:00,2026-02-02 17:00:00+00:00,16.5657,4.332,fast,test
1060,RIVERUSDT,2026-02-04 06:00:00+00:00,2026-02-04 07:00:00+00:00,13.8783,3.5332,fast,test
1061,RIVERUSDT,2026-02-06 07:00:00+00:00,2026-02-06 08:00:00+00:00,13.3671,3.3211,fast,test
1062,RIVERUSDT,2026-02-14 03:00:00+00:00,2026-02-14 04:00:00+00:00,12.138,3.1066,fast,test
1063,RIVERUSDT,2026-02-17 19:00:00+00:00,2026-02-17 20:00:00+00:00,13.676,6.3587,fast,test
1064,RIVERUSDT,2026-03-04 22:00:00+00:00,2026-03-04 23:00:00+00:00,10.8343,2.964,fast,test
1065,RIVERUSDT,2026-03-05 10:00:00+00:00,2026-03-05 11:00:00+00:00,17.2552,4.2886,fast,test
1066,RIVERUSDT,2026-03-24 07:00:00+00:00,2026-03-24 08:00:00+00:00,10.5729,3.7821,fast,test
1067,RIVERUSDT,2026-04-13 11:00:00+00:00,2026-04-13 12:00:00+00:00,10.1448,3.7706,fast,test
1068,RIVERUSDT,2026-04-15 04:00:00+00:00,2026-04-15 05:00:00+00:00,15.4738,5.3822,fast,test
1069,RIVERUSDT,2026-04-20 06:00:00+00:00,2026-04-20 07:00:00+00:00,12.0215,4.7401,fast,test
1070,RIVERUSDT,2026-04-30 14:00:00+00:00,2026-04-30 15:00:00+00:00,10.8467,12.3527,fast,test
1071,RONINUSDT,2024-07-04 04:00:00+00:00,2024-07-05 04:00:00+00:00,15.0656,3.6462,standard,train
1072,RONINUSDT,2024-08-04 12:00:00+00:00,2024-08-05 12:00:00+00:00,26.4313,4.9929,standard,train
1073,RONINUSDT,2024-12-08 23:00:00+00:00,2024-12-09 21:00:00+00:00,16.7024,2.2379,standard,train
1074,RONINUSDT,2024-12-18 18:00:00+00:00,2024-12-19 18:00:00+00:00,23.0527,3.9105,standard,train
1075,RONINUSDT,2025-02-02 06:00:00+00:00,2025-02-03 04:00:00+00:00,25.2112,5.0389,standard,train
1076,RONINUSDT,2025-03-10 11:00:00+00:00,2025-03-11 00:00:00+00:00,16.3233,2.7701,standard,train
1077,RONINUSDT,2025-04-06 06:00:00+00:00,2025-04-07 06:00:00+00:00,19.5005,3.004,standard,train
1078,RONINUSDT,2025-10-10 13:00:00+00:00,2025-10-11 01:00:00+00:00,23.6271,6.5829,standard,train
1079,RONINUSDT,2025-11-20 12:00:00+00:00,2025-11-21 11:00:00+00:00,15.2657,3.216,standard,test
1080,RONINUSDT,2026-01-17 16:00:00+00:00,2026-01-18 14:00:00+00:00,19.0595,51.9658,standard,test
1081,RONINUSDT,2026-01-18 22:00:00+00:00,2026-01-19 22:00:00+00:00,18.3811,11.6426,standard,test
1082,RONINUSDT,2026-05-18 23:00:00+00:00,2026-05-19 22:00:00+00:00,18.5271,282.1484,standard,test
1083,RONINUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,11.0923,20.6112,fast,train
1084,SEIUSDT,2024-06-17 01:00:00+00:00,2024-06-18 01:00:00+00:00,15.4885,2.6626,standard,train
1085,SEIUSDT,2024-07-04 03:00:00+00:00,2024-07-05 03:00:00+00:00,18.2781,3.0358,standard,train
1086,SEIUSDT,2024-08-04 12:00:00+00:00,2024-08-05 12:00:00+00:00,22.3802,4.5028,standard,train
1087,SEIUSDT,2024-12-09 19:00:00+00:00,2024-12-10 17:00:00+00:00,18.0421,2.0093,standard,train
1088,SEIUSDT,2024-12-19 11:00:00+00:00,2024-12-20 11:00:00+00:00,22.176,2.1345,standard,train
1089,SEIUSDT,2025-01-07 06:00:00+00:00,2025-01-08 06:00:00+00:00,15.8676,2.0022,standard,train
1090,SEIUSDT,2025-01-19 01:00:00+00:00,2025-01-20 00:00:00+00:00,17.0452,3.1422,standard,train
1091,SEIUSDT,2025-01-26 19:00:00+00:00,2025-01-27 10:00:00+00:00,16.8661,2.6387,standard,train
1092,SEIUSDT,2025-02-02 02:00:00+00:00,2025-02-03 02:00:00+00:00,30.2153,3.9534,standard,train
1093,SEIUSDT,2025-03-03 02:00:00+00:00,2025-03-04 02:00:00+00:00,18.2751,2.3515,standard,train
1094,SEIUSDT,2025-04-06 08:00:00+00:00,2025-04-07 06:00:00+00:00,18.5759,2.3584,standard,train
1095,SEIUSDT,2025-06-25 02:00:00+00:00,2025-06-26 00:00:00+00:00,16.1428,11.9079,standard,train
1096,SEIUSDT,2025-10-10 13:00:00+00:00,2025-10-10 21:00:00+00:00,30.2863,6.3284,standard,train
1097,SEIUSDT,2025-11-02 23:00:00+00:00,2025-11-03 22:00:00+00:00,15.6893,2.6691,standard,test
1098,SEIUSDT,2025-11-20 12:00:00+00:00,2025-11-21 11:00:00+00:00,15.6977,2.3872,standard,test
1099,SEIUSDT,2026-02-04 20:00:00+00:00,2026-02-05 20:00:00+00:00,15.0059,3.0652,standard,test
1100,SEIUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,12.2365,14.7627,fast,train
1101,SEIUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,17.24,39.2512,fast,train
1102,SKYAIUSDT,2025-06-21 06:00:00+00:00,2025-06-22 03:00:00+00:00,16.232,3.1901,standard,train
1103,SKYAIUSDT,2025-07-02 17:00:00+00:00,2025-07-03 15:00:00+00:00,15.5256,32.2897,standard,train
1104,SKYAIUSDT,2025-07-04 03:00:00+00:00,2025-07-04 16:00:00+00:00,17.2282,6.3795,standard,train
1105,SKYAIUSDT,2025-08-23 05:00:00+00:00,2025-08-24 05:00:00+00:00,17.741,4.9869,standard,train
1106,SKYAIUSDT,2025-09-21 19:00:00+00:00,2025-09-22 16:00:00+00:00,19.949,2.7572,standard,train
1107,SKYAIUSDT,2025-09-24 23:00:00+00:00,2025-09-25 23:00:00+00:00,16.5837,2.9877,standard,train
1108,SKYAIUSDT,2025-10-07 06:00:00+00:00,2025-10-08 05:00:00+00:00,22.6748,12.8813,standard,train
1109,SKYAIUSDT,2025-10-10 11:00:00+00:00,2025-10-11 01:00:00+00:00,52.4062,16.6647,standard,train
1110,SKYAIUSDT,2025-10-13 02:00:00+00:00,2025-10-14 00:00:00+00:00,50.4666,173.9608,standard,train
1111,SKYAIUSDT,2025-10-16 01:00:00+00:00,2025-10-16 20:00:00+00:00,19.9501,12.873,standard,train
1112,SKYAIUSDT,2025-10-18 07:00:00+00:00,2025-10-19 00:00:00+00:00,16.6782,4.9516,standard,train
1113,SKYAIUSDT,2025-11-07 04:00:00+00:00,2025-11-07 10:00:00+00:00,20.4595,2.231,standard,test
1114,SKYAIUSDT,2025-11-14 06:00:00+00:00,2025-11-14 10:00:00+00:00,21.353,4.268,standard,test
1115,SKYAIUSDT,2025-11-18 15:00:00+00:00,2025-11-18 16:00:00+00:00,16.634,37.479,standard,test
1116,SKYAIUSDT,2025-11-30 11:00:00+00:00,2025-12-01 03:00:00+00:00,28.9011,3.9391,standard,test
1117,SKYAIUSDT,2025-12-04 16:00:00+00:00,2025-12-04 18:00:00+00:00,30.6652,22.7345,standard,test
1118,SKYAIUSDT,2026-02-02 01:00:00+00:00,2026-02-02 21:00:00+00:00,17.899,3.675,standard,test
1119,SKYAIUSDT,2026-02-05 10:00:00+00:00,2026-02-06 03:00:00+00:00,16.737,2.3723,standard,test
1120,SKYAIUSDT,2026-02-28 22:00:00+00:00,2026-03-01 17:00:00+00:00,36.679,32.3283,standard,test
1121,SKYAIUSDT,2026-03-03 23:00:00+00:00,2026-03-04 22:00:00+00:00,24.8279,6.5632,standard,test
1122,SKYAIUSDT,2026-04-04 08:00:00+00:00,2026-04-04 12:00:00+00:00,27.6365,28.5254,standard,test
1123,SKYAIUSDT,2026-04-05 08:00:00+00:00,2026-04-06 08:00:00+00:00,18.5425,3.8951,standard,test
1124,SKYAIUSDT,2026-04-11 14:00:00+00:00,2026-04-11 20:00:00+00:00,17.8306,42.1184,standard,test
1125,SKYAIUSDT,2026-04-12 20:00:00+00:00,2026-04-13 12:00:00+00:00,18.9625,5.6674,standard,test
1126,SKYAIUSDT,2026-04-16 17:00:00+00:00,2026-04-17 07:00:00+00:00,16.7129,8.6342,standard,test
1127,SKYAIUSDT,2026-04-22 13:00:00+00:00,2026-04-23 01:00:00+00:00,16.954,2.3058,standard,test
1128,SKYAIUSDT,2026-04-23 20:00:00+00:00,2026-04-24 19:00:00+00:00,22.788,2.8816,standard,test
1129,SKYAIUSDT,2026-04-29 11:00:00+00:00,2026-04-29 13:00:00+00:00,15.0903,28.0689,standard,test
1130,SKYAIUSDT,2026-05-02 22:00:00+00:00,2026-05-03 11:00:00+00:00,35.9814,7.2094,standard,test
1131,SKYAIUSDT,2026-05-04 20:00:00+00:00,2026-05-05 10:00:00+00:00,32.4278,5.3841,standard,test
1132,SKYAIUSDT,2026-05-07 03:00:00+00:00,2026-05-08 01:00:00+00:00,28.8225,2.4725,standard,test
1133,SKYAIUSDT,2026-05-10 21:00:00+00:00,2026-05-11 17:00:00+00:00,33.9558,2.2533,standard,test
1134,SKYAIUSDT,2026-05-21 10:00:00+00:00,2026-05-22 06:00:00+00:00,28.9976,2.8389,standard,test
1135,SKYAIUSDT,2025-07-04 03:00:00+00:00,2025-07-04 04:00:00+00:00,10.4236,47.0657,fast,train
1136,SKYAIUSDT,2025-10-06 09:00:00+00:00,2025-10-06 10:00:00+00:00,10.4167,149.7785,fast,train
1137,SKYAIUSDT,2025-10-07 06:00:00+00:00,2025-10-07 07:00:00+00:00,13.9632,60.253,fast,train
1138,SKYAIUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,33.44,42.964,fast,train
1139,SKYAIUSDT,2025-10-13 02:00:00+00:00,2025-10-13 03:00:00+00:00,32.7483,807.4322,fast,train
1140,SKYAIUSDT,2025-10-13 09:00:00+00:00,2025-10-13 10:00:00+00:00,13.657,234.7287,fast,train
1141,SKYAIUSDT,2025-10-13 12:00:00+00:00,2025-10-13 13:00:00+00:00,12.4102,264.5925,fast,train
1142,SKYAIUSDT,2025-11-14 06:00:00+00:00,2025-11-14 07:00:00+00:00,12.2872,39.5054,fast,test
1143,SKYAIUSDT,2025-11-18 15:00:00+00:00,2025-11-18 16:00:00+00:00,16.634,297.3441,fast,test
1144,SKYAIUSDT,2025-11-30 11:00:00+00:00,2025-11-30 12:00:00+00:00,10.7157,15.9525,fast,test
1145,SKYAIUSDT,2025-12-04 17:00:00+00:00,2025-12-04 18:00:00+00:00,24.3211,96.2558,fast,test
1146,SKYAIUSDT,2026-03-01 01:00:00+00:00,2026-03-01 02:00:00+00:00,13.6126,98.263,fast,test
1147,SKYAIUSDT,2026-04-04 09:00:00+00:00,2026-04-04 10:00:00+00:00,16.2001,136.4031,fast,test
1148,SKYAIUSDT,2026-04-11 15:00:00+00:00,2026-04-11 16:00:00+00:00,12.562,160.0506,fast,test
1149,SKYAIUSDT,2026-04-23 20:00:00+00:00,2026-04-23 21:00:00+00:00,12.9074,18.8283,fast,test
1150,SKYAIUSDT,2026-04-29 11:00:00+00:00,2026-04-29 12:00:00+00:00,11.0903,82.3415,fast,test
1151,SKYAIUSDT,2026-05-03 06:00:00+00:00,2026-05-03 07:00:00+00:00,19.8058,10.9087,fast,test
1152,SKYAIUSDT,2026-05-04 20:00:00+00:00,2026-05-04 21:00:00+00:00,10.0748,6.7032,fast,test
1153,SKYAIUSDT,2026-05-07 05:00:00+00:00,2026-05-07 06:00:00+00:00,11.5162,5.3646,fast,test
1154,SKYAIUSDT,2026-05-07 09:00:00+00:00,2026-05-07 10:00:00+00:00,11.8106,5.0656,fast,test
1155,SKYAIUSDT,2026-05-14 06:00:00+00:00,2026-05-14 07:00:00+00:00,22.248,7.8672,fast,test
1156,SKYAIUSDT,2026-05-22 01:00:00+00:00,2026-05-22 02:00:00+00:00,18.643,7.3482,fast,test
1157,SOLUSDT,2024-08-04 12:00:00+00:00,2024-08-05 12:00:00+00:00,22.8187,6.684,standard,train
1158,SOLUSDT,2024-12-19 11:00:00+00:00,2024-12-20 11:00:00+00:00,16.3172,3.4849,standard,train
1159,SOLUSDT,2025-01-19 11:00:00+00:00,2025-01-20 02:00:00+00:00,18.8996,6.2611,standard,train
1160,SOLUSDT,2025-02-02 01:00:00+00:00,2025-02-03 01:00:00+00:00,15.0301,2.945,standard,train
1161,SOLUSDT,2025-02-23 23:00:00+00:00,2025-02-24 22:00:00+00:00,16.4919,2.9251,standard,train
1162,SOLUSDT,2025-03-02 23:00:00+00:00,2025-03-03 21:00:00+00:00,21.7644,3.255,standard,train
1163,SOLUSDT,2025-04-06 09:00:00+00:00,2025-04-07 07:00:00+00:00,18.8905,3.8408,standard,train
1164,SOLUSDT,2025-10-10 13:00:00+00:00,2025-10-11 05:00:00+00:00,18.5975,3.8652,standard,train
1165,SOLUSDT,2026-02-05 09:00:00+00:00,2026-02-06 00:00:00+00:00,18.4384,6.6647,standard,test
1166,SUIUSDT,2024-06-17 18:00:00+00:00,2024-06-18 17:00:00+00:00,17.4919,2.4385,standard,train
1167,SUIUSDT,2024-07-04 05:00:00+00:00,2024-07-05 02:00:00+00:00,21.9606,3.4713,standard,train
1168,SUIUSDT,2024-08-04 12:00:00+00:00,2024-08-05 12:00:00+00:00,24.6386,5.1643,standard,train
1169,SUIUSDT,2024-10-03 01:00:00+00:00,2024-10-04 00:00:00+00:00,17.2971,2.5505,standard,train
1170,SUIUSDT,2024-12-19 11:00:00+00:00,2024-12-20 11:00:00+00:00,22.9488,2.2431,standard,train
1171,SUIUSDT,2025-02-02 01:00:00+00:00,2025-02-03 01:00:00+00:00,28.5127,2.6039,standard,train
1172,SUIUSDT,2025-02-24 09:00:00+00:00,2025-02-25 09:00:00+00:00,17.7817,2.6892,standard,train
1173,SUIUSDT,2025-03-03 16:00:00+00:00,2025-03-04 13:00:00+00:00,18.363,2.0729,standard,train
