dump_id,date,symbol,pct_chg,primary_cause,secondary_cause,all_catalysts,confidence,notes
147,2024-12-09 18:00:00+00:00,ARUSDT,17.06,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
148,2024-12-19 11:00:00+00:00,ARUSDT,21.2,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
149,2025-01-19 01:00:00+00:00,ARUSDT,15.37,unknown,none,unknown,NONE,fg=77(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
150,2025-01-26 19:00:00+00:00,ARUSDT,15.83,unknown,none,unknown,NONE,fg=74(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
151,2025-02-02 05:00:00+00:00,ARUSDT,31.71,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
152,2025-02-03 22:00:00+00:00,ARUSDT,16.88,unknown,none,unknown,NONE,fg=52(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
153,2025-03-10 12:00:00+00:00,ARUSDT,16.3,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
154,2025-04-06 06:00:00+00:00,ARUSDT,15.87,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
155,2025-10-10 13:00:00+00:00,ARUSDT,38.41,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
156,2025-11-02 06:00:00+00:00,ARUSDT,16.65,unknown,none,unknown,NONE,fg=35(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
157,2025-11-08 04:00:00+00:00,ARUSDT,35.4,macro_event,none,macro_event,LOW,fg=22(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
158,2026-01-30 18:00:00+00:00,ARUSDT,16.61,macro_event,stablecoin_outflow,macro_event|stablecoin_outflow,LOW,fg=21(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
159,2026-02-04 20:00:00+00:00,ARUSDT,18.28,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
160,2026-02-25 09:00:00+00:00,ARUSDT,16.21,macro_event,none,macro_event,LOW,fg=10(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
161,2026-02-25 17:00:00+00:00,ARUSDT,15.59,macro_event,none,macro_event,LOW,fg=10(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
162,2024-06-13 14:00:00+00:00,ARUSDT,12.18,unknown,none,unknown,NONE,fg=71(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
163,2025-02-03 00:00:00+00:00,ARUSDT,15.04,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
164,2025-10-10 20:00:00+00:00,ARUSDT,22.9,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
165,2025-11-07 23:00:00+00:00,ARUSDT,10.35,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
166,2025-10-10 01:00:00+00:00,ASTERUSDT,26.01,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
167,2025-11-02 23:00:00+00:00,ASTERUSDT,28.73,unknown,none,unknown,NONE,fg=35(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
168,2025-12-15 01:00:00+00:00,ASTERUSDT,16.16,macro_event,none,macro_event,LOW,fg=18(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
169,2026-02-05 09:00:00+00:00,ASTERUSDT,16.6,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
170,2025-10-10 20:00:00+00:00,ASTERUSDT,16.47,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
171,2024-07-04 04:00:00+00:00,ATOMUSDT,17.67,unknown,none,unknown,NONE,fg=47(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
172,2024-08-04 06:00:00+00:00,ATOMUSDT,17.85,unknown,none,unknown,NONE,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
173,2024-11-12 08:00:00+00:00,ATOMUSDT,15.74,btc_cascade,none,btc_cascade,HIGH,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
174,2024-12-09 19:00:00+00:00,ATOMUSDT,22.74,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
175,2024-12-19 13:00:00+00:00,ATOMUSDT,21.12,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
176,2025-01-19 01:00:00+00:00,ATOMUSDT,15.31,unknown,none,unknown,NONE,fg=77(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
177,2025-02-02 05:00:00+00:00,ATOMUSDT,31.45,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
178,2025-03-03 02:00:00+00:00,ATOMUSDT,15.44,unknown,none,unknown,NONE,fg=30(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
179,2025-10-10 13:00:00+00:00,ATOMUSDT,30.46,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
180,2025-11-02 23:00:00+00:00,ATOMUSDT,18.28,unknown,none,unknown,NONE,fg=35(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
181,2025-11-20 09:00:00+00:00,ATOMUSDT,16.78,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
182,2025-02-03 00:00:00+00:00,ATOMUSDT,11.67,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
183,2025-10-10 20:00:00+00:00,ATOMUSDT,20.83,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
184,2024-07-04 03:00:00+00:00,AVAXUSDT,15.02,btc_cascade,none,btc_cascade,HIGH,fg=47(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
185,2024-08-04 12:00:00+00:00,AVAXUSDT,21.58,btc_cascade,none,btc_cascade,HIGH,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
186,2024-11-12 08:00:00+00:00,AVAXUSDT,15.43,btc_cascade,none,btc_cascade,HIGH,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
187,2024-12-08 23:00:00+00:00,AVAXUSDT,17.35,unknown,none,unknown,NONE,fg=77(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
188,2024-12-19 12:00:00+00:00,AVAXUSDT,20.74,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
189,2025-02-02 02:00:00+00:00,AVAXUSDT,27.77,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
190,2025-03-03 04:00:00+00:00,AVAXUSDT,19.49,btc_cascade,none,btc_cascade,HIGH,fg=30(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
191,2025-03-10 11:00:00+00:00,AVAXUSDT,17.08,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
192,2025-09-24 18:00:00+00:00,AVAXUSDT,15.41,unknown,none,unknown,NONE,fg=44(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
193,2025-10-10 05:00:00+00:00,AVAXUSDT,27.82,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
194,2026-02-05 01:00:00+00:00,AVAXUSDT,15.6,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
195,2025-02-03 00:00:00+00:00,AVAXUSDT,11.37,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
196,2025-10-10 20:00:00+00:00,AVAXUSDT,12.57,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
197,2025-10-13 16:00:00+00:00,BASUSDT,37.89,macro_event,none,macro_event,LOW,fg=31(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
198,2025-10-13 18:00:00+00:00,BASUSDT,15.79,macro_event,none,macro_event,LOW,fg=31(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
199,2025-10-15 12:00:00+00:00,BASUSDT,33.72,unknown,none,unknown,NONE,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
200,2025-10-17 09:00:00+00:00,BASUSDT,56.13,macro_event,none,macro_event,LOW,fg=25(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
201,2025-10-18 21:00:00+00:00,BASUSDT,83.65,macro_event,none,macro_event,LOW,fg=22(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
202,2025-10-22 13:00:00+00:00,BASUSDT,20.33,macro_event,none,macro_event,LOW,fg=30(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
203,2025-10-23 20:00:00+00:00,BASUSDT,17.99,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
204,2025-10-24 07:00:00+00:00,BASUSDT,19.84,unknown,none,unknown,NONE,fg=28(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
205,2025-11-18 18:00:00+00:00,BASUSDT,29.18,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
206,2025-11-21 01:00:00+00:00,BASUSDT,26.61,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
207,2025-12-14 01:00:00+00:00,BASUSDT,19.93,macro_event,none,macro_event,LOW,fg=22(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
208,2025-12-14 15:00:00+00:00,BASUSDT,33.62,macro_event,none,macro_event,LOW,fg=22(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
209,2025-12-16 04:00:00+00:00,BASUSDT,27.03,macro_event,none,macro_event,LOW,fg=14(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
210,2025-12-17 06:00:00+00:00,BASUSDT,32.46,macro_event,none,macro_event,LOW,fg=14(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
211,2025-12-21 06:00:00+00:00,BASUSDT,19.29,macro_event,none,macro_event,LOW,fg=20(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
212,2026-01-01 05:00:00+00:00,BASUSDT,18.33,macro_event,none,macro_event,LOW,fg=20(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
213,2026-01-31 05:00:00+00:00,BASUSDT,19.4,macro_event,stablecoin_outflow,macro_event|stablecoin_outflow,LOW,fg=18(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
214,2026-02-05 01:00:00+00:00,BASUSDT,21.8,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
215,2026-02-10 18:00:00+00:00,BASUSDT,17.16,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
216,2026-02-15 08:00:00+00:00,BASUSDT,31.97,macro_event,none,macro_event,LOW,fg=8(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
217,2026-02-18 23:00:00+00:00,BASUSDT,21.95,macro_event,none,macro_event,LOW,fg=9(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
218,2026-03-23 23:00:00+00:00,BASUSDT,25.32,macro_event,none,macro_event,LOW,fg=9(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
219,2026-03-26 06:00:00+00:00,BASUSDT,39.82,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
220,2026-03-28 08:00:00+00:00,BASUSDT,15.84,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
221,2026-03-29 05:00:00+00:00,BASUSDT,20.46,macro_event,none,macro_event,LOW,fg=10(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
222,2026-03-29 13:00:00+00:00,BASUSDT,24.46,macro_event,none,macro_event,LOW,fg=10(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
223,2026-04-02 09:00:00+00:00,BASUSDT,19.55,macro_event,none,macro_event,LOW,fg=10(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
224,2026-04-10 05:00:00+00:00,BASUSDT,26.79,macro_event,none,macro_event,LOW,fg=15(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
225,2026-04-10 21:00:00+00:00,BASUSDT,19.27,macro_event,none,macro_event,LOW,fg=15(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
226,2026-04-22 03:00:00+00:00,BASUSDT,34.23,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
227,2026-04-23 23:00:00+00:00,BASUSDT,24.07,unknown,none,unknown,NONE,fg=39(Fear); token_unlock:no_data
228,2025-09-14 17:00:00+00:00,BASUSDT,10.5,unknown,none,unknown,NONE,fg=54(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
229,2025-10-13 12:00:00+00:00,BASUSDT,10.84,macro_event,none,macro_event,LOW,fg=31(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
230,2025-10-13 16:00:00+00:00,BASUSDT,37.89,macro_event,none,macro_event,LOW,fg=31(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
231,2025-10-14 01:00:00+00:00,BASUSDT,11.9,unknown,none,unknown,NONE,fg=38(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
232,2025-10-17 09:00:00+00:00,BASUSDT,14.48,macro_event,none,macro_event,LOW,fg=25(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
233,2025-10-17 22:00:00+00:00,BASUSDT,10.92,macro_event,none,macro_event,LOW,fg=25(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
234,2025-10-18 22:00:00+00:00,BASUSDT,20.04,macro_event,none,macro_event,LOW,fg=22(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
235,2025-10-19 01:00:00+00:00,BASUSDT,10.01,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
236,2025-10-19 08:00:00+00:00,BASUSDT,46.09,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
237,2025-10-20 10:00:00+00:00,BASUSDT,12.65,unknown,none,unknown,NONE,fg=29(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
238,2025-10-20 14:00:00+00:00,BASUSDT,11.17,unknown,none,unknown,NONE,fg=29(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
239,2025-10-21 19:00:00+00:00,BASUSDT,15.92,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
240,2025-10-21 23:00:00+00:00,BASUSDT,14.25,btc_cascade,none,btc_cascade,HIGH,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
241,2025-10-22 14:00:00+00:00,BASUSDT,11.92,macro_event,none,macro_event,LOW,fg=30(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
242,2025-10-23 02:00:00+00:00,BASUSDT,13.6,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
243,2025-10-23 20:00:00+00:00,BASUSDT,17.99,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
244,2025-11-13 17:00:00+00:00,BASUSDT,10.63,macro_event,none,macro_event,LOW,fg=20(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
245,2025-11-19 15:00:00+00:00,BASUSDT,13.94,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
246,2025-11-21 01:00:00+00:00,BASUSDT,13.62,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
247,2025-12-13 14:00:00+00:00,BASUSDT,10.14,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
248,2025-12-14 15:00:00+00:00,BASUSDT,18.69,macro_event,none,macro_event,LOW,fg=22(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
249,2025-12-15 01:00:00+00:00,BASUSDT,16.23,macro_event,none,macro_event,LOW,fg=18(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
250,2025-12-16 05:00:00+00:00,BASUSDT,12.95,macro_event,none,macro_event,LOW,fg=14(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
251,2025-12-21 12:00:00+00:00,BASUSDT,10.36,macro_event,none,macro_event,LOW,fg=20(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
252,2026-01-18 23:00:00+00:00,BASUSDT,11.01,btc_cascade,none,btc_cascade,HIGH,fg=50(Neutral); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
253,2026-02-15 08:00:00+00:00,BASUSDT,12.82,macro_event,none,macro_event,LOW,fg=8(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
254,2026-03-26 12:00:00+00:00,BASUSDT,11.44,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
255,2026-03-27 10:00:00+00:00,BASUSDT,12.0,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
256,2026-04-02 11:00:00+00:00,BASUSDT,12.61,macro_event,none,macro_event,LOW,fg=10(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
257,2026-04-10 09:00:00+00:00,BASUSDT,19.53,macro_event,none,macro_event,LOW,fg=15(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
258,2026-04-12 23:00:00+00:00,BASUSDT,10.79,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; token_unlock:no_data
259,2026-04-22 05:00:00+00:00,BASUSDT,12.51,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
260,2026-04-22 08:00:00+00:00,BASUSDT,10.88,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
261,2026-04-24 00:00:00+00:00,BASUSDT,14.02,unknown,none,unknown,NONE,fg=39(Fear); token_unlock:no_data
262,2026-04-24 22:00:00+00:00,BASUSDT,12.94,unknown,none,unknown,NONE,fg=42(Fear); token_unlock:no_data
263,2026-05-16 23:00:00+00:00,BASUSDT,11.99,unknown,none,unknown,NONE,fg=37(Fear); token_unlock:no_data
264,2024-07-04 08:00:00+00:00,BCHUSDT,18.68,unknown,none,unknown,NONE,fg=47(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
265,2024-08-04 12:00:00+00:00,BCHUSDT,20.63,btc_cascade,none,btc_cascade,HIGH,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
266,2024-12-09 19:00:00+00:00,BCHUSDT,18.72,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
267,2024-12-19 11:00:00+00:00,BCHUSDT,19.86,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
268,2025-02-02 09:00:00+00:00,BCHUSDT,28.15,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
269,2025-03-03 13:00:00+00:00,BCHUSDT,16.56,btc_cascade,none,btc_cascade,HIGH,fg=30(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
270,2026-02-05 02:00:00+00:00,BCHUSDT,16.03,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
271,2025-02-03 00:00:00+00:00,BCHUSDT,12.04,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
